"today","base","enumerateur","uuid","question.name","ancienne.valeur","nouvelle.valeur","parent.other.question","parent.other.answer","probleme","checkid","action"
"2020-08-13","dori","dori_109","3128c881-9644-442a-91c3-276b269e637f","distance_m","175236.7",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","dori","dori_104","3d56b631-9aa4-446f-8849-65cfafc882c6","distance_m","95847.7",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","dori","dori_104","38009036-6b4e-4d43-bbef-3bc104e4b255","distance_m","95871.8",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","dori","dori_104","cc2775a9-3da8-4ce4-b7c8-37ad8b512491","distance_m","175258.8",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","dori","dori_107","5ef0d571-c8f8-4b31-bbfb-42c05d0418c3","distance_m","175234.5",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","ouahigouya","ouahigouya_304","f6c50afe-831d-44c4-aa55-ec91ff748eac","distance_m","80386.3",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","kaya","kaya_209","601be3f0-5369-4ef2-bcc1-6f2e99c892c1","distance_m","87498.4",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","kaya","kaya_209","cbacbeeb-cfea-48de-8604-2dd4df5549e6","distance_m","87500.7",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","kaya","kaya_209","ed19138e-e509-41ac-9170-687c0c452468","distance_m","87487.5",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","kaya","kaya_209","870916a4-a063-4ae4-b5b4-636215a2a003","distance_m","87487.1",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","fada","fada_408","28d4531d-d9a4-4ae6-a0cc-4bf5f1a24099","distance_m","78230.7",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","fada","fada_408","26d69708-a59c-40bf-8b39-8578dafeb45d","distance_m","131494",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","ouahigouya","ouahigouya_310","a00efac7-9d3c-4069-ae5e-a12510732111","distance_m","112816.2",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","fada","fada_408","7b34f65c-9b51-4fbe-8665-f1483ed2b01d","distance_m","131496.2",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","fada","fada_408","f1de54b6-2ba6-4526-b5a3-bff6a33e4cd4","distance_m","131500.6",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","fada","fada_401","8d08e193-31fb-407b-b999-898f8273384a","distance_m","2329.4",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","fada","fada_401","0b05480f-6e3d-4bf3-af6f-5ca31603c1a9","distance_m","2363",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","fada","fada_401","d3f18b82-0dda-4503-b3c9-99adf5dbba4d","distance_m","2361.8",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","fada","fada_406","7cb1fef8-8a42-4581-9f38-4b33047d28cc","distance_m","131487.8",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","kaya","kaya_207","6dca12ea-4ab6-4b56-a759-28c8934233f2","distance_m","2194.7",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","kaya","kaya_207","7f6e2e21-27a2-4606-a927-a17bcee0f03c","distance_m","1662.9",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","dedougou","dedougou_512","6f00a73d-934b-49fc-a8c0-7d30a4697357","distance_m","802.2",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","bobo","bobo_602","235c2c57-5e8a-4ad6-aae4-5a7ebfbf347a","distance_m","1054.7",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","bobo","bobo_602","280d25fe-0f04-4a04-bbfd-0d438fe47de8","distance_m","13509.1",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","bobo","bobo_606","dbafb753-1f35-4729-93b5-7a7c05f37d4e","distance_m","1237.6",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","bobo","bobo_606","110bee21-8bf3-4ce6-89d0-d9c4c4676aef","distance_m","379.7",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","bobo","bobo_603","f6cf809f-d453-4323-a293-ac57fe6ec306","distance_m","1291.3",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","bobo","bobo_603","b64d4b85-77f4-400a-a050-d8ba7a969b86","distance_m","449.7",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","bobo","bobo_604","ec0cc042-8e97-4c76-85eb-20ebda9b99b8","distance_m","1002.5",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","bobo","bobo_604","77cad5a9-fb06-4598-bd6c-9c32cd15d074","distance_m","1936.5",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","bobo","bobo_605","c2a3995e-dca7-4097-93ee-e66eedf934e0","distance_m","1232.6",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","bobo","bobo_605","86f6c961-03e0-49dd-82e1-19f3f161fb1a","distance_m","1657.4",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","dedougou","dedougou_504","1686cdb9-745e-4a23-833b-fb2b76ca15a4","distance_m","516.7",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","dedougou","dedougou_504","f720bb91-814f-46ac-8842-8bc2d6f58e73","distance_m","533.3",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","dedougou","dedougou_504","39e58e67-573a-451e-9b6d-607dd60a0e85","distance_m","409.8",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","bobo","bobo_601","2c478eee-9f8f-464a-92bf-6ee08822d521","distance_m","1120.6",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","dedougou","dedougou_504","5cbdb53b-5e54-4058-90fd-368d29708f64","distance_m","1342.3",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","dedougou","dedougou_504","2b5b653a-75bd-43a3-bfc0-163b93f63923","distance_m","29531.8",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","bobo","bobo_601","0cedc1b5-626f-4a15-ace1-9c0ee7e1db2b","distance_m","1973.5",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","dedougou","dedougou_504","2d1bee9d-f207-4172-b959-8cb6f445accc","distance_m","1271.8",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","dedougou","dedougou_504","31446fb0-b318-40c7-a971-35034be8f361","distance_m","29483.4",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","bobo","bobo_607","e68bd6e1-214f-41c1-aa8f-f35e874cc2a6","distance_m","9825.6",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","dedougou","dedougou_511","1a4e2c4d-6671-431f-aa32-f85dbbf87e86","distance_m","82283.8",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","dedougou","dedougou_511","aab70bed-e81c-4948-9501-ae2c23f4df3e","distance_m","112562.8",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","dedougou","dedougou_506","088ea6c7-f404-4d24-818c-96c43a3a3e0d","distance_m","342.1",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","dedougou","dedougou_506","e2a9fa9c-87fd-4b53-ac52-b1381175a17b","distance_m","324.7",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","dedougou","dedougou_506","a543e0bc-a891-4850-b479-94358b038190","distance_m","361.3",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","dedougou","dedougou_506","7a1784d2-733a-455e-9326-5da0d7e81951","distance_m","1465.5",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","dedougou","dedougou_506","85b46730-faca-4355-8d10-b5abae50f5f0","distance_m","29819.9",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","dedougou","dedougou_506","4c59fc5f-e15f-4d11-b16a-56d0186bbb4a","distance_m","1208",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","dedougou","dedougou_506","dd2d096f-0751-48c8-8be3-eb08ca344271","distance_m","29426.9",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","koudougou","koudougou_708","a9f6c79f-87ab-40e6-827e-e4a9db875bed","distance_m","663.4",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","koudougou","koudougou_708","815a8a0d-891b-4434-8e05-306af6e844e6","distance_m","203.7",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","koudougou","koudougou_708","e1fa6a18-0445-45b0-ae61-af825af28faa","distance_m",NA,NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","koudougou","koudougou_704","672415fb-915d-40dc-854c-2c96ae9c2c2b","distance_m","666.1",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","koudougou","koudougou_704","1714686e-2b15-4fb5-a603-d2f2b78892b2","distance_m","373.5",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","koudougou","koudougou_704","e75b1306-dd8f-453c-b41d-bafebd149c58","distance_m",NA,NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","kaya","kaya_205","f8f7fd0a-02b7-433f-a7f7-c3b50403aa5d","distance_m","87499.8",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","kaya","kaya_205","ea8315b6-98f7-4a62-aa77-af2db3471133","distance_m","87502.7",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","kaya","kaya_205","d65bbb6c-5ded-4a1e-aaab-64aaf62bf70b","distance_m","87505.2",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","kaya","kaya_205","2ac149f3-d3d8-4fc5-a0dc-44eedb6b2e19","distance_m","87509",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","dedougou","dedougou_508","bb172aed-f991-414c-8512-dbfb322afc46","distance_m","1744.9",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","dedougou","dedougou_508","fd060baa-a412-4374-91d2-0dfdd1741aaf","distance_m","29900.4",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","dedougou","dedougou_508","d09e222a-65d1-4e33-892e-c716ce0f1ec9","distance_m","1544.1",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","fada","fada_404","e7328673-8f94-4a40-b01b-bb712d0b05af","distance_m","131509.6",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","dedougou","dedougou_510","89136496-0ea5-4033-b938-4b265431c6c1","distance_m","79125",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","dedougou","dedougou_510","6fbbad87-9650-4a1a-aa4a-702c2a718c7c","distance_m","79128.1",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","fada","fada_403","1c1a2bb8-c146-448c-8ecf-91b4ad455575","distance_m","78236.2",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","fada","fada_403","dd92e58d-b1c7-41c9-a73b-97427b7aedbe","distance_m","78248.1",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","tenkodogo","tenkodogo_802","3756726e-122b-4749-ac44-3b86fbfdff94","distance_m","589.7",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","tenkodogo","tenkodogo_802","6f613f9f-adf4-4db2-8989-1ebf56324909","distance_m","448",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","tenkodogo","tenkodogo_802","2bab8c01-dba8-4c92-8adb-5df55f642e32","distance_m","4748.8",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","tenkodogo","tenkodogo_803","bb74331e-babe-4b56-b7d6-19f69ebde1b8","distance_m","4922",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","tenkodogo","tenkodogo_801","8e48f83e-593e-4137-bdc1-cbb10e9aac94","distance_m","556",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","tenkodogo","tenkodogo_801","a1ce2727-aee3-401d-aae9-672a51025b31","distance_m","411.2",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","tenkodogo","tenkodogo_801","ff68111d-6b36-4d87-825e-d50dff9670e4","distance_m","4799.3",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","tenkodogo","tenkodogo_801","74610e1c-35f3-48f2-88e2-35763fa6ae9d","distance_m","4693.1",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","dori","dori_102","517a2a64-c127-468c-934c-3192d64e2fec","distance_m","95817.7",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","fada","fada_407","a98b8117-9272-463d-a1b0-1c241a88ae62","distance_m","131521.3",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-13","fada","fada_407","85ca3d5a-51bf-4e0b-b2a1-0e050c6f6157","distance_m","131498.6",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","dori","dori_103","88ec89b5-c745-432d-81ad-dec05f255c9a","distance_m","175245.3",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","dori","dori_101","de3febaf-46ed-49e6-ace4-f47338705368","distance_m","95839.5",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","dori","dori_106","dab49fcd-dbf1-49c8-a3cd-43295eabc643","distance_m","175233.4",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","dori","dori_106","8d2284d2-2e94-46fc-a950-e2e4df0fcfa6","distance_m","95839.2",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","dedougou","dedougou_503","259edd7f-8cd6-4fe9-bbba-3ca6127ad515","distance_m","868.6",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","dedougou","dedougou_503","6cb7e346-2aff-41fb-b2d4-19b64c9dfd12","distance_m","877.6",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","dori","dori_101","114a5f72-6c3d-4f10-ab03-f9bf588bd42b","distance_m","175240.8",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","dori","dori_107","70c1e8c2-cdec-4982-a335-2530a1323bb5","distance_m","175244.5",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","dori","dori_107","01d0aae7-a906-4a9c-8395-556a7986b674","distance_m","175245.4",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","tenkodogo","tenkodogo_807","a9564acf-3dde-4e00-a26e-1e8f04a8083c","distance_m","258.5",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","tenkodogo","tenkodogo_807","d3a5c3fa-015b-4701-8724-18f9677828a8","distance_m","582.2",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","tenkodogo","tenkodogo_807","48112dcb-6129-4b48-9566-0c56ce11a683","distance_m","562.5",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","tenkodogo","tenkodogo_807","d5e156f6-a4d6-4959-a33b-720ed80f31f2","distance_m","579.8",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","tenkodogo","tenkodogo_806","41fd19d3-a139-425a-86a6-d3dbaef58634","distance_m","551.1",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","tenkodogo","tenkodogo_807","c057dd6b-66dd-46ee-9602-5e342d929e52","distance_m","587.3",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","tenkodogo","tenkodogo_806","e517e0aa-4d1a-4125-bca1-6524b9b8f65b","distance_m","617.4",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","dori","dori_107","80aaf11a-88f0-42c1-b65c-f3e4cdbdc3d9","distance_m","95849.2",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","tenkodogo","tenkodogo_806","b6c4159d-8d7a-484e-b68d-47ce30e2be4c","distance_m","8500.1",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","tenkodogo","tenkodogo_806","ca22457f-3d47-4afd-8ccd-355cee0b272c","distance_m","8376.3",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","tenkodogo","tenkodogo_806","4acc38d7-aae9-4d0c-b1da-114e1f1f8dfd","distance_m","8608.3",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","dori","dori_104","98c7ff16-3e20-4847-b6d0-c2eb2fd8c021","distance_m","86288.9",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","dori","dori_104","5fb3e580-5a48-4626-88d6-795da689243c","distance_m","95867.1",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","dori","dori_104","2f96ead2-2532-4f25-8296-0b4049f9d458","distance_m","95876.1",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","dori","dori_104","b29abdbf-c9a5-43d1-ad8c-aa9721f48124","distance_m","95893.2",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","tenkodogo","tenkodogo_808","e8572ad6-c83e-43f6-9855-b81298b0dc88","distance_m","539",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","tenkodogo","tenkodogo_808","cda8d2bc-6900-484b-9186-32c62c68c5aa","distance_m","8518.3",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","tenkodogo","tenkodogo_808","51c7c89c-2557-4882-be34-f3e2a097e627","distance_m","8398.2",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","tenkodogo","tenkodogo_808","3d70a6c7-965e-458c-b8d0-bc6283dc180a","distance_m","8390.1",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","tenkodogo","tenkodogo_805","548b64d5-6ea4-4915-9f88-e4d65cd63d3f","distance_m","557.3",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","tenkodogo","tenkodogo_805","13908546-540b-4f3e-893a-d04811fa887a","distance_m","8408.5",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","tenkodogo","tenkodogo_805","c90bba6a-7873-469a-985b-52bdef54d351","distance_m","8435.5",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","tenkodogo","tenkodogo_805","91466146-cb93-48d2-a40c-64dfa95ad353","distance_m","8429.3",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","dori","dori_109","547a4c4c-7772-4956-a4fc-b69b7f72df0e","distance_m","175227.8",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","dori","dori_109","a36adf93-7679-4405-b2cf-e9dee91def32","distance_m","175229.4",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","dori","dori_109","5735a1cf-36a1-4414-aebf-e1589f137dec","distance_m","91912.1",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","fada","fada_407","c8b3295d-856f-4f85-94ee-98eb570a1002","distance_m","1804.1",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","fada","fada_407","b5bf5499-c476-4896-a206-478f6c64a22a","distance_m","1807.2",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","fada","fada_407","5b3c55c7-e1ac-48b2-8114-6f71f7f73c21","distance_m","2404.7",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","fada","fada_407","ec562724-a9dd-4d7a-aeff-ac1e0d6758fa","distance_m","2390.7",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","dori","dori_105","fe899929-88c6-4198-acbf-f00b576e4b28","distance_m","95848.9",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","dori","dori_105","e18a0948-9b7e-405a-83b0-b54cff9887d8","distance_m","95861.6",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","dori","dori_105","252feea7-198e-4a54-b2cb-47c0bced08be","distance_m","175245.8",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","fada","fada_402","da060b99-9d1e-43e7-8508-bce50d87720c","distance_m","133740.2",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","fada","fada_402","f102d723-10fc-4e8e-b9d8-fe42b984b8ad","distance_m","133733.5",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","fada","fada_402","18fcbbdb-dc18-4af0-9532-e6b0e98a2d90","distance_m","133730.8",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","fada","fada_402","519e1759-348e-403f-97aa-7f9e1b6d8559","distance_m","148510",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","fada","fada_402","50dd41a6-0bd6-4d65-9fa6-312964d62777","distance_m","133736",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","fada","fada_406","f692dd7a-2042-457d-9b03-6b3873c8268a","distance_m","16430.5",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","fada","fada_405","6ed34eae-8313-445d-8dab-ec3336ea72ce","distance_m","11682.3",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","fada","fada_406","8ebeec28-ff6e-4c49-90e4-6f9683ad44f4","distance_m","16437.9",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","fada","fada_405","e6c52884-c4de-4302-8a52-d5f072becf4d","distance_m","11672",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","fada","fada_406","475db3f1-ad90-40e0-9178-495a911230e9","distance_m","16463.2",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","fada","fada_405","c5139c9b-70ad-4315-8c6e-13942f1cc4f1","distance_m","3992.1",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","fada","fada_401","587be315-fb83-49da-9efa-459a8071101f","distance_m","2652.4",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","fada","fada_406","6aa42275-1fb2-4540-a262-291ce25e6299","distance_m","145469.9",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","fada","fada_401","f31dafd9-9b51-4a9a-b4bb-78f12b4a401f","distance_m","2647.9",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","fada","fada_401","39de56d8-b90a-4c9a-b854-18acf918d137","distance_m","2512.6",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","kaya","kaya_210","24756719-fbb7-41c5-9d15-e39d14e87f1b","distance_m","129211.8",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","kaya","kaya_210","d061219f-68af-4bfa-bbe6-ec85774b3106","distance_m","103617.5",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","kaya","kaya_210","e2864e7b-115a-4a5a-b20c-f3d88c999ad6","distance_m","75743.7",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","kaya","kaya_210","3d0b60f0-917d-48ad-8fe0-e352ad60b312","distance_m","103616.3",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","kaya","kaya_210","3dd4511e-6d9e-4619-9547-380d416dc0a6","distance_m","70766.3",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","ouahigouya","ouahigouya_306","94fafa05-f159-4742-8b8a-ae414a6ffffc","distance_m","104676.9",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","ouahigouya","ouahigouya_306","2432b5fb-072d-456a-a753-1269be2fbca4","distance_m","80385.1",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","ouahigouya","ouahigouya_306","c0283561-be74-4ff2-9a18-ca45fbe584e3","distance_m","80400.6",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","kaya","kaya_204","5706f00d-42eb-4c48-bcd3-c41acbfaf10e","distance_m","129229.3",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","ouahigouya","ouahigouya_304","654636e2-3db3-42af-a798-887e11b2dc8a","distance_m","80389.7",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","fada","fada_403","83756f22-a0b3-41ed-a239-3dae4549f692","distance_m","78242.7",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","ouahigouya","ouahigouya_303","c8ad919d-dec8-43ed-b431-a243513e6c95","distance_m","104662.9",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
"2020-08-14","ouahigouya","ouahigouya_303","7a6ccaa3-28eb-42fd-8f39-4b883ba24bd1","distance_m","104680",NA,NA,NA,"distance entre l'enquete et village plus grande que 25000m","id33","check"
