,id_sampl,FID,strata_id,psu_id,population,ADM3_FR,ADM3_PCODE,ADM3_REF,ADM3ALT1FR,ADM3ALT2FR,ADM2_FR,ADM2_PCODE,ADM1_FR,ADM1_PCODE,SumDist,proba,survey_buffer,POINT_X,POINT_Y,NEAR_FID,NEAR_DIST,NEAR_X,NEAR_Y,NEAR_featureNam,NEAR_pcode,Exclude,Include,Check Exclure,Visité (Oui/NON),Jour visité,enquêtes faites,manque Enquètes?,Equipe,Responsable,Date enquête
20,id_43369,43368,BF4604,JM-260,438.4614745,Dédougou,BF460402,Dedougou,NA,NA,Mouhoun,BF4604,Boucle du Mouhoun,BF46,274865.6441,0.001595185,4,-3.421325124,12.52881451,5562,6.49E-03,-3.416667,12.533333,Zakuy,BF4604020037,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
21,id_39322,39321,BF4604,KT-280,433.5051934,Tchériba,BF460407,Tcheriba,NA,NA,Mouhoun,BF4604,Boucle du Mouhoun,BF46,274865.6441,0.001577153,4,-3.195419756,12.37467407,5008,9.80E-03,-3.2,12.383333,Douroukou,BF4604070027,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
22,id_39798,39797,BF4604,KU-278,323.4086364,Tchériba,BF460407,Tcheriba,NA,NA,Mouhoun,BF4604,Boucle du Mouhoun,BF46,274865.6441,0.001176606,4,-3.188574138,12.38653103,5008,1.19E-02,-3.2,12.383333,Douroukou,BF4604070027,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
23,id_55813,55812,BF5404,PM-176,2612.57812,Goursi,BF540403,NA,NA,NA,Zondoma,BF5404,Nord,BF54,170860.0825,0.015290746,4,-2.353408841,13.19280409,7935,8.58E-03,-2.361936,13.193736,Bassinam,BF5404030024,NA,NA,NA,oui,7/26/2020,4,0,3,Robin,7/21/2020
24,id_22364,22363,BF4602,DR-355,110.7696995,Kouka,BF460202,NA,NA,NA,Banwa,BF4602,Boucle du Mouhoun,BF46,179061.1959,0.000618614,4,-4.45501332,11.78182623,2786,1.82E-02,-4.458072,11.763842,Diontala,BF4602020001,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
25,id_55814,55813,BF5404,PN-176,2271.004302,Goursi,BF540403,NA,NA,NA,Zondoma,BF5404,Nord,BF54,170860.0825,0.013291603,4,-2.346563223,13.19675641,7935,1.57E-02,-2.361936,13.193736,Bassinam,BF5404030024,NA,NA,NA,oui,7/26/2020,4,0,3,Robin,7/21/2020
26,id_24214,24213,BF4602,DX-347,598.1563771,Kouka,BF460202,NA,NA,NA,Banwa,BF4602,Boucle du Mouhoun,BF46,179061.1959,0.003340514,4,-4.413939617,11.84506334,2968,3.47E-03,-4.416748,11.847094,Kouroumani,BF4602020005,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
27,id_25133,25132,BF4602,ET-343,598.1563771,Kouka,BF460202,NA,NA,NA,Banwa,BF4602,Boucle du Mouhoun,BF46,179061.1959,0.003340514,8,-4.263336038,11.87668189,3047,4.64E-04,-4.263438,11.876229,Diakoumafindougou,BF4602020006,NA,NA,NA,NA,NA,NA,-8,5,Alberto,NA
28,id_55920,55919,BF5404,PK-175,2234.077403,Goursi,BF540403,NA,NA,NA,Zondoma,BF5404,Nord,BF54,170860.0825,0.013075479,4,-2.367100075,13.20070873,7935,8.68E-03,-2.361936,13.193736,Bassinam,BF5404030024,NA,NA,NA,oui,7/26/2020,4,0,3,Robin,7/21/2020
29,id_45749,45748,BF55,ZD-247,206.7785278,Kogho,BF550102,NA,NA,NA,Ganzourgou,BF5501,Plateau-Central,BF55,599312.4253,0.000345026,4,-0.635158925,12.63552712,5946,2.85E-03,-0.633333,12.633333,Bassomkoukouri,BF4902020026,NA,NA,AU CHOIX CT,oui,7/24/2020,4,0,8,Robin,7/24/2020
30,id_10007,NA,BF48,ZH-430,325.0013798,Zabré,BF480111,Zabre,NA,NA,Boulgou,BF4801,Centre-Est,BF48,868756.8287,0.000374099,4,-0.607776456,11.18897839,1849,2.01E-02,-0.587778,11.191111,Beka,BF4801110038,NA,X,NA,NA,NA,NA,-4,8,Alberto,NA
31,id_29128,29127,BF5202,AEP-322,1312.623719,Fada-Ngourma,BF520203,NA,NA,NA,Gourma,BF5202,Est,BF52,230692.0356,0.005689939,4,0.336918717,12.04267928,3687,2.43E-02,0.333333,12.066667,Gomwadini,BF5202030024,NA,NA,NA,NA,NA,NA,-4,4,Alberto,8/3/2020
32,id_61104,61103,BF4902,ZN-103,938.647589,Bouroum,BF490203,NA,NA,NA,Namentenga,BF4902,Centre-Nord,BF49,250865.3991,0.003741638,4,-0.566702753,13.77379497,9372,1.74E-02,-0.570842,13.756845,Belogo,BF4902030027,NA,NA,EXCLURE,NA,NA,NA,-4,2,Robin,NA
33,id_40122,40121,BF13,UO-277,6742.086578,Ouagadougou,BF130004,NA,NA,NA,Kadiogo,BF1300,Centre,BF13,2907110.407,0.002319171,4,-1.449787371,12.39443567,5065,4.94E-03,-1.454444,12.392778,Bendogo,BF1300040059,NA,NA,NA,oui,8/7/2020,4,0,8,Robin,8/3/2020
34,id_53351,53350,BF4903,WQ-197,407.6140704,Boussouma,BF490302,NA,NA,NA,Sanmatenga,BF4903,Centre-Nord,BF49,438084.3056,0.000930447,4,-1.080124042,13.02680669,7418,1.35E-02,-1.086734,13.03863,Beotenga,BF4903020088,NA,NA,NA,oui,8/7/2020,4,0,2,Robin,NA
35,id_57914,57913,BF4901,VA-157,469.050639,Nasséré,BF490104,Nassere,NA,NA,Bam,BF4901,Centre-Nord,BF49,212290.5181,0.002209475,4,-1.367639965,13.34299221,8423,5.22E-03,-1.372158,13.340379,Biliga,BF4901040010,NA,NA,EXCLURE,NA,8/7/2020,NA,-4,2,Robin,NA
36,id_55961,55960,BF4901,UC-175,1120.993551,Sabsé,BF490107,Sabse,NA,NA,Bam,BF4901,Centre-Nord,BF49,212290.5181,0.005280469,4,-1.531934778,13.20070873,7939,7.51E-03,-1.527843,13.194412,Bissiguen,BF4901070015,NA,NA,NA,oui,7/23/2020,4,0,2,Robin,NA
37,id_39641,39640,BF13,TR-279,5020.317156,Ouagadougou,BF130004,NA,NA,NA,Kadiogo,BF1300,Centre,BF13,2907110.407,0.00172691,4,-1.607236566,12.38257871,5068,1.15E-02,-1.603889,12.393611,Bissiguen,BF1300040061,NA,NA,NA,oui,8/5/2020,4,0,8,Robin,8/1/2020
38,id_57711,57710,BF5403,RV-159,565.7261496,Kossouka,BF540304,NA,NA,NA,Yatenga,BF5403,Nord,BF54,480120.4957,0.0011783,4,-1.935826192,13.33113525,8397,6.65E-03,-1.94242,13.331972,Bissigui,BF5403040003,NA,NA,NA,oui,7/16/2020,4,0,3,Robin,7/16/2020
39,id_58276,58275,BF5403,ON-152,120.0286815,Zogoré,BF540313,Zogore,NA,NA,Yatenga,BF5403,Nord,BF54,480120.4957,0.000249997,4,-2.524549271,13.38646772,8556,8.59E-03,-2.527514,13.394532,Bo,BF5403130007,NA,NA,NA,oui,7/30/2020,4,0,3,Robin,7/30/2020
40,id_58355,58354,BF5403,ON-151,377.2329989,Zogoré,BF540313,Zogore,NA,NA,Yatenga,BF5403,Nord,BF54,480120.4957,0.000785705,4,-2.524549271,13.39437236,8556,2.97E-03,-2.527514,13.394532,Bo,BF5403130007,NA,NA,NA,oui,7/30/2020,4,0,3,Robin,7/30/2020
41,id_50449,50448,BF4902,YT-217,3852.800677,Boala,BF490201,NA,NA,NA,Namentenga,BF4902,Centre-Nord,BF49,250865.3991,0.015358039,4,-0.703615097,12.87266626,6902,1.13E-02,-0.7,12.883333,Boala,BF4902010002,NA,NA,NA,oui,7/19/2020,4,0,2,Robin,7/30/2020
42,id_50449,NA,BF4902,YT-217,3852.800677,Boala,BF490201,NA,NA,NA,Namentenga,BF4902,Centre-Nord,BF49,250865.3991,0.015358039,4,-0.703615097,12.87266626,6902,1.13E-02,-0.7,12.883333,Boala,BF4902010002,NA,X,NA,oui,7/19/2020,4,0,2,Robin,7/30/2020
43,id_50584,NA,BF4902,YU-216,2068.745191,Boala,BF490201,NA,NA,NA,Namentenga,BF4902,Centre-Nord,BF49,250865.3991,0.008246435,4,-0.696769479,12.87661858,6902,7.45E-03,-0.7,12.883333,Boala,BF4902010002,NA,X,NA,oui,7/19/2020,4,0,2,Robin,7/30/2020
44,id_27552,27551,BF48,ABX-330,292.5998252,Gounguen,BF480304,NA,NA,NA,Kourittenga,BF4803,Centre-Est,BF48,868756.8287,0.000336803,4,-0.142274487,11.97944218,3424,4.45E-02,-0.166667,12.016667,Boken,BF4803040003,NA,NA,NA,oui,7/18/2020,4,0,8,Robin,7/18/2020
45,id_52931,52930,BF5402,SP-200,1272.250382,Boken,BF540204,NA,NA,NA,Passoré,BF5402,Nord,BF54,298176.0809,0.004266775,4,-1.798913848,13.0070451,7316,8.69E-03,-1.790278,13.008056,Bokin,BF5402040035,NA,NA,NA,oui,8/8/2020,4,0,3,Robin,8/6/2020
46,id_42251,42250,BF55,UR-267,1106.341438,Loumbila,BF550303,NA,NA,NA,Oubritenga,BF5503,Plateau-Central,BF55,599312.4253,0.001846018,4,-1.42925052,12.47743436,5378,1.06E-02,-1.420556,12.471389,Boswende,BF5503030001,NA,NA,NA,oui,7/30/2020,4,0,8,Robin,7/30/2020
47,id_42428,42427,BF55,US-266,553.170719,Loumbila,BF550303,NA,NA,NA,Oubritenga,BF5503,Plateau-Central,BF55,599312.4253,0.000923009,4,-1.422404903,12.48138668,5378,1.02E-02,-1.420556,12.471389,Boswende,BF5503030001,NA,NA,NA,oui,7/30/2020,4,0,8,Robin,7/30/2020
48,id_56444,56443,BF5403,SF-171,1005.215325,Rambo,BF540309,NA,NA,NA,Yatenga,BF5403,Nord,BF54,480120.4957,0.002093673,8,-1.86737002,13.2362796,8088,5.19E-03,-1.866278,13.24135,Bouga,BF5403090014,NA,NA,NA,oui,7/17/2020,8,0,3,Robin,7/17/2020
49,id_16192,16191,BF48,ZT-392,918.802503,Bagré,BF480101,Bagre,NA,NA,Boulgou,BF4801,Centre-Est,BF48,868756.8287,0.001057606,4,-0.52562905,11.48935463,2334,2.78E-02,-0.5,11.5,Boulgou,BF4801010001,NA,NA,NA,oui,7/17/2020,4,0,8,Robin,7/16/2020
50,id_58574,58573,BF5404,OY-148,605.1240137,Lèba,BF540404,Leba,NA,NA,Zondoma,BF5404,Nord,BF54,170860.0825,0.003541635,4,-2.449247481,13.41413395,8604,4.24E-03,-2.451234,13.410389,Bouloulou,BF5404040014,NA,NA,NA,oui,7/28/2020,4,0,3,Robin,7/26/2020
51,id_59937,59936,BF4901,TV-128,45.60947762,Bourzanga,BF490101,NA,NA,NA,Bam,BF4901,Centre-Nord,BF49,212290.5181,0.000214845,4,-1.579854098,13.57617903,9088,3.28E-02,-1.562051,13.603742,Boulounga,BF4901010005,NA,NA,EXCLURE,NA,NA,NA,-4,2,Robin,7/20/2020
52,id_46281,NA,BF4902,ZL-244,385.9865852,Boulsa,BF490202,NA,NA,NA,Namentenga,BF4902,Centre-Nord,BF49,250865.3991,0.00153862,4,-0.580393988,12.65924103,6113,9.43E-03,-0.575833,12.6675,Boulsa,BF4902020035,NA,NA,NA,oui,8/5/2020,4,0,2,Robin,NA
53,id_41889,41888,BF13,UK-269,253.7344411,Ouagadougou,BF130004,NA,NA,NA,Kadiogo,BF1300,Centre,BF13,2907110.407,8.73E-05,4,-1.47716984,12.45767277,5370,1.16E-02,-1.481667,12.468333,Bour Yiri,BF1300040095,NA,NA,NA,oui,8/6/2020,4,0,8,Robin,8/2/2020
54,id_42072,42071,BF13,UI-268,416.849439,Ouagadougou,BF130004,NA,NA,NA,Kadiogo,BF1300,Centre,BF13,2907110.407,0.00014339,4,-1.490861074,12.46557741,5370,9.60E-03,-1.481667,12.468333,Bour Yiri,BF1300040095,NA,NA,NA,oui,8/6/2020,4,0,8,Robin,8/2/2020
55,id_48850,48849,BF5402,RK-227,142.8147236,Arbollé,BF540201,Arbolle,NA,NA,Passoré,BF5402,Nord,BF54,298176.0809,0.000478961,4,-2.011127981,12.78966756,6514,1.28E-02,-2,12.783333,Boura,BF5402010016,NA,NA,NA,oui,8/2/2020,4,0,3,Robin,8/4/2020
56,id_52206,52205,BF5402,PR-204,672.1943623,Yako,BF540210,NA,NA,NA,Passoré,BF5402,Nord,BF54,298176.0809,0.002254354,4,-2.319180755,12.97542655,7211,8.30E-03,-2.316667,12.983333,Boura,BF5402100050,NA,NA,NA,oui,8/6/2020,4,0,3,Robin,7/31/2020
57,id_29548,29547,BF5202,AEP-320,707.3583373,Fada-Ngourma,BF520203,NA,NA,NA,Gourma,BF5202,Est,BF52,230692.0356,0.003066245,4,0.336918717,12.05848856,3687,8.93E-03,0.333333,12.066667,Gomwadini,BF5202030024,NA,NA,NA,NA,NA,NA,-4,4,Alberto,8/3/2020
58,id_25474,25473,BF4602,EI-341,830.772746,Kouka,BF460202,NA,NA,NA,Banwa,BF4602,Boucle du Mouhoun,BF46,179061.1959,0.004639602,4,-4.338637827,11.88853884,3089,9.72E-03,-4.337854,11.898224,Kouka,BF4602020008,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
59,id_37073,37072,BF5202,AFP-290,14.26262157,Yamba,BF520206,NA,NA,NA,Gourma,BF5202,Est,BF52,230692.0356,6.18E-05,4,0.514904764,12.29562769,4640,1.24E-02,0.516667,12.283333,Ibounini,BF5202060028,NA,NA,NA,NA,NA,NA,-4,4,Alberto,8/2/2020
60,id_25830,25829,BF4602,EI-339,2104.62429,Kouka,BF460202,NA,NA,NA,Banwa,BF4602,Boucle du Mouhoun,BF46,179061.1959,0.011753659,8,-4.338637827,11.90434812,3089,6.17E-03,-4.337854,11.898224,Kouka,BF4602020008,NA,NA,NA,NA,NA,NA,-8,5,Alberto,NA
61,id_28555,28554,BF4602,EL-324,432.0018279,Kouka,BF460202,NA,NA,NA,Banwa,BF4602,Boucle du Mouhoun,BF46,179061.1959,0.002412593,4,-4.318100976,12.02687001,3457,4.91E-03,-4.3132,12.0265,Kouatou,BF4602020018,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
62,id_33079,33078,BF5202,AEO-305,116.6776639,Fada-Ngourma,BF520203,NA,NA,NA,Gourma,BF5202,Est,BF52,230692.0356,0.000505772,4,0.330073099,12.17310581,4089,2.67E-02,0.316667,12.15,Komadougou,BF5202030044,NA,NA,NA,NA,NA,NA,-4,4,Alberto,8/2/2020
63,id_29591,29590,BF4602,EQ-319,66.46181968,Kouka,BF460202,NA,NA,NA,Banwa,BF4602,Boucle du Mouhoun,BF46,179061.1959,0.000371168,4,-4.28387289,12.06244088,3562,1.49E-02,-4.2869,12.0479,Mamouana,BF4602020020,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
64,id_28349,28348,BF4602,EX-325,73.18656685,Solenzo,BF460205,NA,NA,NA,Banwa,BF4602,Boucle du Mouhoun,BF46,179061.1959,0.000408724,4,-4.235953569,12.01896537,3297,3.80E-02,-4.224938,11.982606,Dui,BF4602050001,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
65,id_27419,27418,BF4602,FS-330,198.6492529,Solenzo,BF460205,NA,NA,NA,Banwa,BF4602,Boucle du Mouhoun,BF46,179061.1959,0.001109393,4,-4.092195608,11.97548986,3473,7.10E-02,-4.133333,12.033333,Bin,BF4602050004,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
66,id_29182,29181,BF4602,FJ-321,554.1268633,Solenzo,BF460205,NA,NA,NA,Banwa,BF4602,Boucle du Mouhoun,BF46,179061.1959,0.003094623,4,-4.153806163,12.05058392,3473,2.68E-02,-4.133333,12.033333,Bin,BF4602050004,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
67,id_29183,29182,BF4602,FK-321,2394.246258,Solenzo,BF460205,NA,NA,NA,Banwa,BF4602,Boucle du Mouhoun,BF46,179061.1959,0.013371106,4,-4.146960546,12.0466316,3473,1.90E-02,-4.133333,12.033333,Bin,BF4602050004,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
68,id_28974,28973,BF4602,FA-322,115.0074622,Solenzo,BF460205,NA,NA,NA,Banwa,BF4602,Boucle du Mouhoun,BF46,179061.1959,0.00064228,4,-4.215416718,12.03872696,3702,4.65E-02,-4.1843,12.0733,Bena,BF4602050007,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
69,id_30506,30505,BF4602,EI-315,345.0223866,Solenzo,BF460205,NA,NA,NA,Banwa,BF4602,Boucle du Mouhoun,BF46,179061.1959,0.001926841,4,-4.338637827,12.09405943,3864,1.65E-02,-4.3342,12.1099,Toukouro,BF4602050009,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
70,id_32297,32296,BF4602,GZ-307,250.925372,Solenzo,BF460205,NA,NA,NA,Banwa,BF4602,Boucle du Mouhoun,BF46,179061.1959,0.001401339,4,-3.866290241,12.16124885,4117,5.43E-03,-3.866667,12.166667,Montionkui,BF4602050012,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
71,id_32556,32555,BF4602,HB-306,135.9179099,Solenzo,BF460205,NA,NA,NA,Banwa,BF4602,Boucle du Mouhoun,BF46,179061.1959,0.000759058,4,-3.852599006,12.16915349,4117,1.43E-02,-3.866667,12.166667,Montionkui,BF4602050012,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
72,id_33100,33099,BF4602,FV-304,1348.723875,Solenzo,BF460205,NA,NA,NA,Banwa,BF4602,Boucle du Mouhoun,BF46,179061.1959,0.007532195,8,-4.071658757,12.18496276,4154,1.12E-02,-4.0794,12.1768,Solenzo,BF4602050013,NA,NA,NA,NA,NA,NA,-8,5,Alberto,NA
73,id_24882,24881,BF5205,AMG-345,3310.632818,Namouno,BF520505,NA,NA,NA,Tapoa,BF5205,Est,BF52,126169.1894,0.02623963,4,1.699196539,11.85692029,3014,3.64E-03,1.699167,11.860556,Namounou,BF5205050001,NA,NA,NA,NA,NA,NA,-4,4,Alberto,7/20/2020
74,id_25082,25081,BF5205,AMF-344,297.8423988,Namouno,BF520505,NA,NA,NA,Tapoa,BF5205,Est,BF52,126169.1894,0.002360659,4,1.692350921,11.86877725,3014,1.07E-02,1.699167,11.860556,Namounou,BF5205050001,NA,NA,NA,NA,NA,NA,-4,4,Alberto,7/20/2020
75,id_25083,25082,BF5205,AMG-344,4341.625737,Namouno,BF520505,NA,NA,NA,Tapoa,BF5205,Est,BF52,126169.1894,0.034411141,4,1.699196539,11.86482493,3014,4.27E-03,1.699167,11.860556,Namounou,BF5205050001,NA,NA,NA,NA,NA,NA,-4,4,Alberto,7/20/2020
76,id_25084,25083,BF5205,AMH-344,2455.378627,Namouno,BF520505,NA,NA,NA,Tapoa,BF5205,Est,BF52,126169.1894,0.019461,8,1.706042156,11.86877725,3014,1.07E-02,1.699167,11.860556,Namounou,BF5205050001,NA,NA,NA,NA,NA,NA,-8,4,Alberto,7/20/2020
77,id_26484,26483,BF5205,AML-336,14.01581893,Partiaga,BF520506,NA,NA,NA,Tapoa,BF5205,Est,BF52,126169.1894,0.000111087,4,1.733424624,11.93201435,3014,7.92E-02,1.699167,11.860556,Namounou,BF5205050001,NA,NA,NA,NA,NA,NA,-4,4,Alberto,7/20/2020
78,id_24881,NA,BF5205,AMF-345,1809.965347,Namouno,BF520505,NA,NA,NA,Tapoa,BF5205,Est,BF52,126169.1894,0.014345542,4,1.692350921,11.86087261,3014,6.82E-03,1.699167,11.860556,Namounou,BF5205050001,NA,X,NA,NA,NA,NA,-4,4,Alberto,7/20/2020
79,id_33396,33395,BF4602,FU-303,1003.701488,Solenzo,BF460205,NA,NA,NA,Banwa,BF4602,Boucle du Mouhoun,BF46,179061.1959,0.005605355,4,-4.078504374,12.18891508,4154,1.21E-02,-4.0794,12.1768,Solenzo,BF4602050013,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
80,id_33398,33397,BF4602,FW-303,1160.529846,Solenzo,BF460205,NA,NA,NA,Banwa,BF4602,Boucle du Mouhoun,BF46,179061.1959,0.006481191,4,-4.06481314,12.18891508,4154,1.90E-02,-4.0794,12.1768,Solenzo,BF4602050013,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
81,id_47383,47382,BF5201,ABY-237,4767.629098,Piéla,BF520106,Piela,NA,NA,Gnagna,BF5201,Est,BF52,281458.5596,0.016939009,8,-0.135428869,12.71062118,6229,2.95E-03,-0.1325,12.710278,Piela,BF5201060010,NA,NA,NA,NA,NA,NA,-8,4,Alberto,7/20/2020
82,id_29345,29344,BF5202,AEX-321,590.6806734,Fada-Ngourma,BF520203,NA,NA,NA,Gourma,BF5202,Est,BF52,230692.0356,0.002560473,4,0.391683654,12.05058392,3688,2.97E-02,0.416667,12.066667,Pondyomongou,BF5202030025,NA,NA,NA,NA,NA,NA,-4,4,Alberto,8/2/2020
83,id_29556,29555,BF5202,AEX-320,1640.779648,Fada-Ngourma,BF520203,NA,NA,NA,Gourma,BF5202,Est,BF52,230692.0356,0.007112424,4,0.391683654,12.05848856,3688,2.63E-02,0.416667,12.066667,Pondyomongou,BF5202030025,NA,NA,NA,NA,NA,NA,-4,4,Alberto,8/2/2020
84,id_60629,60628,BF4901,UB-115,198.35873,Bourzanga,BF490101,NA,NA,NA,Bam,BF4901,Centre-Nord,BF49,212290.5181,0.000934374,4,-1.538780394,13.67893932,9232,7.38E-03,-1.546111,13.678056,Bourzanga,BF4901010020,NA,NA,EXCLURE,NA,NA,NA,-4,2,Robin,7/21/2020
85,id_60668,60667,BF4901,TZ-114,738.3352727,Bourzanga,BF490101,NA,NA,NA,Bam,BF4901,Centre-Nord,BF49,212290.5181,0.003477947,8,-1.552471629,13.68684396,9232,1.08E-02,-1.546111,13.678056,Bourzanga,BF4901010020,NA,NA,EXCLURE,NA,NA,NA,-8,2,Robin,7/21/2020
86,id_34356,34355,BF4602,GP-300,303.2014912,Solenzo,BF460205,NA,NA,NA,Banwa,BF4602,Boucle du Mouhoun,BF46,179061.1959,0.001693284,4,-3.934746413,12.21658132,4373,1.68E-02,-3.933333,12.233333,Daboura,BF4602050019,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
87,id_34888,34887,BF4602,GP-298,899.1492498,Solenzo,BF460205,NA,NA,NA,Banwa,BF4602,Boucle du Mouhoun,BF46,179061.1959,0.005021463,4,-3.934746413,12.23239059,4373,1.70E-03,-3.933333,12.233333,Daboura,BF4602050019,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
88,id_34889,34888,BF4602,GQ-298,2519.708944,Solenzo,BF460205,NA,NA,NA,Banwa,BF4602,Boucle du Mouhoun,BF46,179061.1959,0.014071775,4,-3.927900796,12.22843827,4373,7.31E-03,-3.933333,12.233333,Daboura,BF4602050019,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
89,id_40221,40220,BF4602,HI-276,591.3439863,Sanaba,BF460204,NA,NA,NA,Banwa,BF4602,Boucle du Mouhoun,BF46,179061.1959,0.003302469,4,-3.804679686,12.4023403,5133,1.87E-02,-3.816667,12.416667,Sanaba,BF4602040007,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
90,id_40444,40443,BF4602,HG-275,659.5759848,Sanaba,BF460204,NA,NA,NA,Banwa,BF4602,Boucle du Mouhoun,BF46,179061.1959,0.003683523,4,-3.81837092,12.41024494,5133,6.64E-03,-3.816667,12.416667,Sanaba,BF4602040007,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
91,id_46461,46460,BF5201,ACB-243,472.8227205,Piéla,BF520106,Piela,NA,NA,Gnagna,BF5201,Est,BF52,281458.5596,0.001679902,4,-0.114892018,12.66714567,6165,1.63E-02,-0.116667,12.683333,Tyangore,BF5201060006,NA,NA,NA,NA,NA,NA,-4,4,Alberto,7/20/2020
92,id_41130,41129,BF4602,HX-272,128.8826637,Sanaba,BF460204,NA,NA,NA,Banwa,BF4602,Boucle du Mouhoun,BF46,179061.1959,0.000719769,4,-3.701995429,12.43791118,5203,4.99E-03,-3.7,12.433333,Founa,BF4602040008,NA,NA,NA,NA,NA,NA,-4,5,Alberto,NA
93,id_28113,28112,BF5202,ADU-327,13.65308823,Diapangou,BF520202,NA,NA,NA,Gourma,BF5202,Est,BF52,230692.0356,5.92E-05,4,0.193160756,11.99920377,3428,1.88E-02,0.2,12.016667,Yensendini,BF5202020002,NA,NA,NA,NA,NA,NA,-4,4,Alberto,8/3/2020
94,id_34867,34866,BF5202,ADT-299,122.8777941,Diapangou,BF520202,NA,NA,NA,Gourma,BF5202,Est,BF52,230692.0356,0.000532649,4,0.186315138,12.22448595,4347,1.58E-02,0.2,12.216667,Balga,BF5202020017,NA,NA,NA,NA,NA,NA,-4,4,Alberto,7/29/2020
95,id_34868,34867,BF5202,ADU-299,354.9802939,Diapangou,BF520202,NA,NA,NA,Gourma,BF5202,Est,BF52,230692.0356,0.001538763,4,0.193160756,12.22053363,4347,7.86E-03,0.2,12.216667,Balga,BF5202020017,NA,NA,NA,NA,NA,NA,-4,4,Alberto,7/29/2020
96,id_33702,33701,BF5205,ANG-303,402.8311742,Diapaga,BF520502,NA,NA,NA,Tapoa,BF5205,Est,BF52,126169.1894,0.003192786,4,1.877182586,12.18891508,4296,3.21E-02,1.858393,12.214952,Baripoa,BF5205020039,NA,NA,NA,NA,NA,NA,-4,4,Alberto,NA
97,id_34343,34342,BF5205,ANE-301,88.42635532,Diapaga,BF520502,NA,NA,NA,Tapoa,BF5205,Est,BF52,126169.1894,0.000700855,4,1.863491351,12.20472436,4296,1.14E-02,1.858393,12.214952,Baripoa,BF5205020039,NA,NA,NA,NA,NA,NA,-4,4,Alberto,NA
98,id_34598,34597,BF5202,ACO-300,253.3535191,Tibga,BF520205,NA,NA,NA,Gourma,BF5202,Est,BF52,230692.0356,0.001098233,4,-0.025898995,12.212629,4343,8.46E-03,-3.33E-02,12.216667,Bougoure,BF5202050009,NA,NA,NA,NA,NA,NA,-4,4,Alberto,7/29/2020
99,id_28297,28296,BF5202,ACF-326,178.116664,Diabo,BF520201,NA,NA,NA,Gourma,BF5202,Est,BF52,230692.0356,0.000772097,4,-0.087509549,12.01106073,3425,1.37E-02,-0.1,12.016667,Dianga,BF5202010011,NA,NA,NA,NA,NA,NA,-4,4,Alberto,7/31/2020
100,id_29808,29807,BF5205,AMT-319,1856.953462,Diapaga,BF520502,NA,NA,NA,Tapoa,BF5205,Est,BF52,126169.1894,0.014717963,8,1.788189562,12.0663932,3701,6.66E-03,1.788385,12.073053,Diapaga,BF5205020012,NA,NA,NA,NA,NA,NA,-8,4,Alberto,7/25/2020
101,id_56199,56198,BF4901,UC-173,139.2950566,Sabsé,BF490107,Sabse,NA,NA,Bam,BF4901,Centre-Nord,BF49,212290.5181,0.000656153,4,-1.531934778,13.216518,7991,5.75E-03,-1.529106,13.211517,Boussouma,BF4901070022,NA,NA,NA,oui,7/23/2020,4,0,2,Robin,NA
102,id_30015,30014,BF5205,AMS-318,1640.800149,Diapaga,BF520502,NA,NA,NA,Tapoa,BF5205,Est,BF52,126169.1894,0.013004761,4,1.781343945,12.07034551,3701,7.54E-03,1.788385,12.073053,Diapaga,BF5205020012,NA,NA,NA,NA,NA,NA,-4,4,Alberto,7/25/2020
103,id_30016,30015,BF5205,AMT-318,2780.517617,Diapaga,BF520502,NA,NA,NA,Tapoa,BF5205,Est,BF52,126169.1894,0.022038008,4,1.788189562,12.07429783,3701,1.26E-03,1.788385,12.073053,Diapaga,BF5205020012,NA,NA,NA,NA,NA,NA,-4,4,Alberto,7/25/2020
